amount,txn_type,rail,balance,ref_id,card_last4,upi_vpa,merchant,date,bank,confidence_score,bucket,original_sms,sender,timestamp,raw_hash,composite_key,penalties,signals,is_duplicate,duplicate_reason
,,Rail.UNKNOWN,,GEN_ce4e86c6f4cd,,,https,2025-08-20,,0.0,BucketType.AMBIGUOUS,Hi! We've delivered your order #56364 from RAJIV ELECTRONICS. Share your feedback at https://shprkt.in/SHPRKT/CHhBOvo75SRh. -Shiprocket,JX-SHPRKT-S,2025-08-20 14:52:59,33194e6920492f8c81243774ede46374,9658a026a15fb70e,[],[],False,
,,Rail.CARD,,GEN_00f2bacaa665,,,EMI. LogIn,2025-08-20,IndusInd,25.0,BucketType.AMBIGUOUS,IMPORTANT! Your Credit Card x3497 has an option available for converting outstanding dues to EMI. LogIn: https://inbl.in/INDUSB/MB9MbjdxwJ -IndusInd Bank,VM-INDUSB-S,2025-08-20 12:00:46,50a9205e4d15bedaaee04da88892681e,5272505bc03b6fe9,[],['rail_cue'],False,
,,Rail.UNKNOWN,,GEN_98f2a241acde,,,,2025-08-20,,0.0,BucketType.AMBIGUOUS,Arriving Today: Your RAJIV ELECTRONICS order #56364 is out for delivery. Track @ https://shprkt.in/SHPRKT/V8z3JLWnwHGh Powered by Shiprocket,CP-SHPRKT-S,2025-08-20 11:12:36,f986f61c4c3b385e471aaa1b87cf51cf,1eb9ab7fb1816d50,[],[],False,
,,Rail.UNKNOWN,,GEN_092fcce28d44,,,,2025-08-20,,0.0,BucketType.AMBIGUOUS,"In Transit: Your RAJIV ELECTRONICS order #56364 has reached your city, expected by 19th Aug https://shprkt.in/SHPRKT/CHhBOvo75SRh Powered by Shiprocket",JX-SHPRKT-S,2025-08-20 09:08:49,5941bb90d36a747b110f5b2363777193,c976695e60cda31d,[],[],False,
,,Rail.UNKNOWN,,GEN_b3b21f32395d,,,at Sanchar Saathi portal www.sancharsaathi.gov.in Download Sanchar Saathi App today. Android,2025-08-20,,0.0,BucketType.AMBIGUOUS,Want to safeguard yourself and fellow citizens from cyber frauds? Sanchar Saathi portal and mobile App helps you in easy reporting of fraud Calls and SMSs. Please report at at Sanchar Saathi portal www.sancharsaathi.gov.in Download Sanchar Saathi App today. Android: https://play.google.com/store/apps/details?id=com.dot.app.sancharsaathi iOS: https://apps.apple.com/in/app/sanchar-saathi/id6739700695,JG-DOTGOI-G,2025-08-20 07:26:08,35c4d14881ba5ba6d9931f2e613ae42a,0fb82eb1b915823b,[],[],False,
300.0,TransactionType.CREDIT,Rail.CARD,,GEN_e9f16728ac30,,,,2025-08-19,IndusInd,85.0,BucketType.BANK_LEDGER_SUCCESS,"Dear Customer, thank you for your Payment of INR 300.00 towards your IndusInd Bank Credit Card on 19/08/2025 - IndusInd Bank",JX-INDUSB-S,2025-08-19 23:58:49,33495343c07e944767518510064e3c9e,5550883348ce39b5,[],"['amount_present', 'rail_cue']",False,
757.83,TransactionType.CREDIT,Rail.UNKNOWN,,GEN_2ebf4e95fca6,,,,2025-08-19,,60.0,BucketType.BANK_LEDGER_SUCCESS,"Hi Kushal, your OneCard bill for August 2025 is here. Total due: Rs. 757.83 . Minimum due: Rs. 100.0. Check here https://1cardapp.page.link/bill - Team BOBCARD OneCard",AD-OneCrd-S,2025-08-19 15:54:56,efc55e4acb0707db4dcf9dd66369e925,9b78a75930698864,[],['amount_present'],False,
,,Rail.UNKNOWN,,GEN_738ffc095557,,,EOD 31,2025-08-18,,0.0,BucketType.AMBIGUOUS,"ZERODHA BROKING at EOD 31/07/2025 reported your Fund bal Rs -290.050 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",AX-BSELTD-S,2025-08-18 21:32:16,827f4328b3b297ec6e58a8f7a6b47d5c,bf0dd5fc91618966,[],[],False,
11456.0,TransactionType.CREDIT,Rail.CARD,,GEN_e878a356efdc,,,,2025-08-18,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,"HDFC Bank Credit Card XX5279 Statement: Total due amt: Rs.11,456.00 Min due amt: Rs.580.00 Due by:06-09-2025. View statement here:https://hdfcbk.io/HDFCBK/K/HDFCBK/X6PQtRUPFan",VM-HDFCBK-S,2025-08-18 18:05:05,534c850287f0488bcaba8b49626569b6,23edb9dcd4878812,[],"['amount_present', 'rail_cue']",False,
24.0,TransactionType.CREDIT,Rail.UPI,,UPI_559630433451,,,paytmqr6c1k4l,2025-08-18,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.24.00 On HDFC Bank Card 5279 At paytmqr6c1k4l@ptys by UPI 559630433451 On 18-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-18 14:25:46,9dff7e7524562a586dfa64dfc19da0d4,5348e5e087b58adf,[],"['amount_present', 'rail_cue']",False,
11456.0,TransactionType.CREDIT,Rail.CARD,,GEN_fb03aa1d2d40,,,,2025-08-18,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Amt Due: Rs 11456 on HDFC Bank Credit Card 5279. Pay Instant with PayZapp. Steps: PayZapp-Bill-Credit Card Pay Now: https://hdfcbk.io/HDFCBK/s/ZZGgowvn,BP-HDFCBN-S,2025-08-18 13:29:56,e6f14069c5b09dde2347e2e302e6323a,7844e85a68a3c511,[],"['amount_present', 'rail_cue']",False,
350.0,TransactionType.CREDIT,Rail.CARD,,GEN_8f7d36609b61,,,,2025-08-17,IndusInd,85.0,BucketType.BANK_LEDGER_SUCCESS,"Dear Customer, thank you for your Payment of INR 350.00 towards your IndusInd Bank Credit Card on 17/08/2025 - IndusInd Bank",JD-INDUSB-S,2025-08-17 16:59:41,0fec368164070a82702a66d035b9336a,552d7e75400ffbea,[],"['amount_present', 'rail_cue']",False,
,,Rail.UNKNOWN,,GEN_a8e4e196c71a,,,tell us about your Electrician experience. Click here - https,2025-08-17,,0.0,BucketType.AMBIGUOUS,"Hey, Please spare 2 mins to tell us about your Electrician experience. Click here - https://b.ubcp.in/URNCLP/ZwI1u - Urban Company",CP-URBNCP-S,2025-08-17 11:47:07,141b3e6a50f5320b3c4e5c826c8ba3b6,f3a187601a79c150,[],[],False,
,,Rail.UPI,,GEN_44343be247c5,,,BHIM UPI. Not you,2025-08-17,IDFC,25.0,BucketType.AMBIGUOUS,You have initiated the process of adding your IDFC FIRST Bank accounts to BHIM UPI. Not you? Contact IDFC FIRST Bank or register a complaint on 1800 10 888,BP-IDFCFB-S,2025-08-17 02:37:05,537f1b2a26a500e27ae809bf55a66f9c,69fb1eb2d71a62a2,[],['rail_cue'],False,
,,Rail.UNKNOWN,,GEN_9e69cb8f746a,,,link your YES BANK Savings A,2025-08-17,YES,0.0,BucketType.AMBIGUOUS,The Transaction Password is 566385 to link your YES BANK Savings A/c with your Account Aggregator ID. Please enter the same to complete your transaction. -YES BANK LTD,JD-YESBNK-S,2025-08-17 02:34:19,fd57729f9c44a7a141096adb59a9ca07,6ab7deca668ff4b3,[],[],False,
287.0,TransactionType.CREDIT,Rail.UPI,,UPI_945470872295,,,swiggyupi,2025-08-17,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.287.00 On HDFC Bank Card 5279 At swiggyupi@axb by UPI 945470872295 On 17-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-17 02:28:11,c392eeb6dbd4083eddaf2d5060d7ae4d,b251dea8008c530a,[],"['amount_present', 'rail_cue']",False,
,TransactionType.DEBIT,Rail.UPI,,UPI_214346904431370,,,,2025-08-17,,65.0,BucketType.AMBIGUOUS,Your payment for Swiggy order #214346904431370 was not completed. Any amount if debited from UPI will get refunded within 4-7 days.,VM-SWIGGY-S,2025-08-17 02:27:34,f4bc3407e4622ecfbfe3341e7ff18120,3d818b92cd25e327,[],"['executed_verbs', 'rail_cue']",False,
,,Rail.UPI,,GEN_d486e1b13245,,,link your HDFC Bank Credit Card no X5279 for UPI. Not You,2025-08-17,HDFC,25.0,BucketType.AMBIGUOUS,UPI Link request! We've got a request to link your HDFC Bank Credit Card no X5279 for UPI. Not You? Call 18002586161 or SMS BLOCK CC 5279 to 7308080808,AD-HDFCBK-S,2025-08-17 02:15:42,cfc74e4cfad5edf186d62b44989f2461,3baa0fd169738f2d,[],['rail_cue'],False,
,,Rail.UNKNOWN,,GEN_e971049f7f5c,,,,2025-08-17,,0.0,BucketType.AMBIGUOUS,UPIACT mkorIhmtT7XtdM3GtFNx5utDqRiRC5cV92v,+918657068794,2025-08-17 02:15:11,823c5610c21a23dcf307e19632eecea1,b694101998be5f4c,[],[],False,
,,Rail.UNKNOWN,,GEN_98382c30bf7a,,,,2025-08-17,,0.0,BucketType.AMBIGUOUS,UPIACT ucpb20ulGYkZdQnC2ZqnUBHHkdipt83Axqn,+917777046999,2025-08-17 02:14:52,02fe836b9526fe178a0862f2bf348f14,0e63938011083a66,[],[],False,
,,Rail.UNKNOWN,,GEN_433df83b2c37,,,,2025-08-17,,0.0,BucketType.AMBIGUOUS,JUPITER AABooOz0vQQj8gKQZIFQYSbN8FPtsW39TGgNn8TCDQ==,+919136004107,2025-08-17 02:11:25,e6d267e2984a76bea1a169eb71e25827,bf99037213e9682a,[],[],False,
,TransactionType.DEBIT,Rail.UPI,,UPI_214344431464104,,,,2025-08-17,,65.0,BucketType.AMBIGUOUS,Your payment for Swiggy order #214344431464104 was not completed. Any amount if debited from UPI will get refunded within 4-7 days.,VM-SWIGGY-S,2025-08-17 01:37:21,392f1abb702a9f5dff412b76cdbb8a20,49bd4be7ca75d32c,[],"['executed_verbs', 'rail_cue']",False,
55.0,TransactionType.CREDIT,Rail.UPI,,UPI_559429195950,,,paytmqr6gozg9,2025-08-16,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.55.00 On HDFC Bank Card 5279 At paytmqr6gozg9@ptys by UPI 559429195950 On 16-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,AD-HDFCBK-S,2025-08-16 20:38:45,1b2b4db2567bab2de4c2de704c8d0fe5,ef70e744c52b2983,[],"['amount_present', 'rail_cue']",False,
,,Rail.UNKNOWN,,GEN_2c9737a42fab,,,,2025-08-16,,0.0,BucketType.AMBIGUOUS,"ZERODHA BROKING LIMITED on 09-08-25 reported your Fund bal Rs.-294.55 & Securities bal 0. This excludes your Bank, DP & PMS bal with the broker-NSE",JX-NSESMS-S,2025-08-16 16:04:09,f3a27f661a8aff106d5987d94fe9370c,1f459c00f500f373,[],[],False,
7702.0,TransactionType.DEBIT,Rail.CARD,,GEN_59404f2001fb,,,be made immediately if previous statement dues are unpaid or Card account is overlimit. Click https,2025-08-16,IndusInd,85.0,BucketType.BANK_LEDGER_SUCCESS,"15/08/25 Stmt Alert: Total Amount Due on your IndusInd Bank Credit Card XXXX3497 is INR 7702.00 and Minimum Amount Due is INR 155.00, payable by 04/09/25. Payment to be made immediately if previous statement dues are unpaid or Card account is overlimit. Click https://pay.billdesk.com/cardnet-instapay/induscard to pay now - IndusInd Bank",JD-INDUSB-S,2025-08-16 08:39:20,eb276e99545800e0c9ecacf3bfbe49a5,fdc97869395bd943,[],"['amount_present', 'rail_cue']",False,
,,Rail.CARD,,GEN_c5678e829f9d,,,,2025-08-16,,25.0,BucketType.AMBIGUOUS,Priya Ayushman Carddharak Tamara PMJAY Ayushman Card mate aavakanaa pramanpatrano samay 31.03.2025na roj samapta thai gayel chhe. jena karane tamaru PMJAY Card nishkriya karvama aavashe. PMJAY yojana hethal labho melavavnu chalu rakhava mate krupa karine tamara aavakanaa pramanpatrane vaheli take renew karaavavanu raheshe.,AX-TECHOS-S,2025-08-16 07:10:32,ff8f00997c1231d817ce0814ce9eedb0,8d0b63f9d78c7804,[],['rail_cue'],False,
,TransactionType.DEBIT,Rail.UNKNOWN,,UPI_214262090899296,,,,2025-08-16,,40.0,BucketType.AMBIGUOUS,Payment Alert : Your payment for Swiggy order #214262090899296 was not completed. Any amount if debited will be refunded in 4-7 days.,VM-SWIGGY-S,2025-08-16 02:45:18,a1a01053f9d5d38e46ef8a626f8684b8,fc5c3553c678e124,[],['executed_verbs'],False,
,,Rail.UNKNOWN,,GEN_290830b6a0af,,,,2025-08-16,,0.0,BucketType.AMBIGUOUS,YESPRODUPI pp3u3BWXZsa0XjoHMve0t09Z(oWB5H9(IiC(8 9769592920,9769592920,2025-08-16 02:45:13,32346715a34ac14fb716049be84f6dc6,dd0bac46578a20f1,[],[],False,
2027.21,TransactionType.CREDIT,Rail.CARD,,GEN_346d3d5065d8,,,avoid any penal charges. Password,2025-08-15,YES,85.0,BucketType.BANK_LEDGER_SUCCESS,YES BANK Credit Card XX4632 AUG-25 statement: Total due INR 2027.21 Min due INR 200.00 Due by 03-SEP-2025. Please pay full outstanding including decimal value to avoid any penal charges. Password: First 4 characters of your name in CAPS followed by DOB in DDMM. http://1kx.in/YESBNK/5Kfrkc,JD-YESBNK-S,2025-08-15 19:58:42,26e78266e0107a866e8721ef810bfa12,b2eaa95e038f4c06,[],"['amount_present', 'rail_cue']",False,
20.0,TransactionType.CREDIT,Rail.UPI,,UPI_559311026947,,,paytmqr5d33yo,2025-08-15,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.20.00 On HDFC Bank Card 5279 At paytmqr5d33yo@ptys by UPI 559311026947 On 15-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-15 19:37:54,38ebd13b027eb9eb4eb95ad424791e83,224fba2779cb2570,[],"['amount_present', 'rail_cue']",False,
,,Rail.CARD,,GEN_25f0caa4e3f1,,,EMI conversion has been reduced to 0,2025-08-15,IndusInd,25.0,BucketType.AMBIGUOUS,"Dear Mudaliyar, The processing fees for your IndusInd Bank Credit Card outstanding to EMI conversion has been reduced to 0%. Know More https://inbl.in/INDUSB/MPArBei51J -IndusInd Bank",VM-INDUSB-S,2025-08-15 15:45:51,738dc7962a807ba246ec66a2014dbc51,28ae6e9297343dd2,[],['rail_cue'],False,
20.0,TransactionType.CREDIT,Rail.UPI,,UPI_559329978316,,,paytmqr6iqdsh,2025-08-15,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.20.00 On HDFC Bank Card 5279 At paytmqr6iqdsh@ptys by UPI 559329978316 On 15-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-15 15:09:33,99f8942c9c7d2cc2d320083199c0a276,1b1c3c34000cb384,[],"['amount_present', 'rail_cue']",False,
20.0,TransactionType.CREDIT,Rail.UPI,,UPI_559328910539,,,paytm.s1gz0qd,2025-08-15,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.20.00 On HDFC Bank Card 5279 At paytm.s1gz0qd@pty by UPI 559328910539 On 15-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-15 04:46:33,d26d55f17faaa85902b5e3b1ccce81c5,0bd0193d8033d178,[],"['amount_present', 'rail_cue']",False,
155.0,TransactionType.CREDIT,Rail.UPI,,UPI_559302912174,,,paytm.s14cja4,2025-08-15,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.155.00 On HDFC Bank Card 5279 At paytm.s14cja4@pty by UPI 559302912174 On 15-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,AD-HDFCBK-S,2025-08-15 01:34:45,f8b42544eca305f0702a509359b17770,63941047098c39f8,[],"['amount_present', 'rail_cue']",False,
2030.0,TransactionType.CREDIT,Rail.UPI,,UPI_522669729840,,,macfoslimited.rzp,2025-08-14,icici,85.0,BucketType.BANK_LEDGER_SUCCESS,"Hi, you have sent Rs.2,030.00 from 8200748640@idfcfirst to macfoslimited.rzp@icici using your IDFC FIRST Bank UPI.Txn ID-522669729840.",JD-IDFCFB-S,2025-08-14 16:58:01,c0b4934752b4083471a947b3621580c5,a2df9a7f1449f72c,[],"['amount_present', 'rail_cue']",False,
,,Rail.UNKNOWN,,GEN_f610ebecb848,,,access your Net Banking and Mobile App is set. Click here to login - https,2025-08-14,IDFC,0.0,BucketType.AMBIGUOUS,Success! Password to access your Net Banking and Mobile App is set. Click here to login - https://idfcfr.in/sRagw3 Team IDFC FIRST Bank.,BP-IDFCFB-S,2025-08-14 16:44:56,c611aef380e34ed3092603f42796c04f,1f6c1c862c137c5f,[],[],False,
,,Rail.UNKNOWN,,GEN_9882d1b4302b,,,copy Customer ID,2025-08-14,IDFC,0.0,BucketType.AMBIGUOUS,Tap or Long Press to copy Customer ID: (5772933985) Mr. Mudaliyar Kushal Janak. Not you? Call 1800 10 888. Team IDFC FIRST Bank,BP-IDFCFB-S,2025-08-14 16:42:20,1a6ae35d8cf8b7ec6ad10d12158cc72f,a27f4f39fed68bed,[],[],False,
,,Rail.UNKNOWN,,GEN_c28ffe5f5b17,,,,2025-08-14,,0.0,BucketType.AMBIGUOUS,Order Picked: Your RAJIV ELECTRONICS order #56364 has been picked up. Track @ https://shprkt.in/SHPRKT/6vePEcILO9Ud Powered by Shiprocket,CP-SHPRKT-S,2025-08-14 15:21:35,7b7cc96ca4b2406757aea6adbc756f9b,e6ce6e4ae169fbaa,[],[],False,
,,Rail.CARD,,GEN_c8242ac265b9,,,EMI. Know more https,2025-08-14,IndusInd,25.0,BucketType.AMBIGUOUS,"Dear Mudaliyar, Thank you for your recent transaction on your IndusInd Bank Credit Card. Pay your Credit Card outstanding via EMI. Know more https://inbl.in/INDUSB/MO9hx0irXJ - IndusInd Bank",VM-INDUSB-S,2025-08-14 15:00:59,67c62865dafe9d95b352df5b694ae46e,a42ae6d4b9502976,[],['rail_cue'],False,
,,Rail.CARD,,GEN_bc22ec6f7538,,,learn more,2025-08-14,,25.0,BucketType.AMBIGUOUS,"Hi, The terms and conditions for your BOBCARD One Credit Card have been updated with effect from 15th September 2025. To learn more, click here: 1crd.in/OneCrd/1dFQ/1VDZ0K2",JD-OneCrd-S,2025-08-14 13:16:43,3592200d2fce7cc8df4ac3ba6f752b18,39b0bf308eed96ad,[],['rail_cue'],False,
20.0,TransactionType.CREDIT,Rail.UPI,,UPI_559218813010,,,paytmqr6l9tqh,2025-08-14,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.20.00 On HDFC Bank Card 5279 At paytmqr6l9tqh@ptys by UPI 559218813010 On 14-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,AD-HDFCBK-S,2025-08-14 13:16:18,91396842c994fd0e9db2024afcbdd916,f02d5e265c5433bc,[],"['amount_present', 'rail_cue']",False,
250.0,TransactionType.CREDIT,Rail.UPI,,UPI_522569113328,,,dipakkalariya7,2025-08-13,IDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,"Hi, you have sent Rs.250.00 from 8200748640@idfcfirst to dipakkalariya7@oksbi using your IDFC FIRST Bank UPI.Txn ID-522569113328.",BP-IDFCFB-S,2025-08-13 18:23:52,982b996b176bea6616ae8d9b107fbe53,9f8c0921270c0889,[],"['amount_present', 'rail_cue']",False,
660.0,TransactionType.CREDIT,Rail.UPI,,UPI_522569018801,,,harshilpanchal876,2025-08-13,IDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,"Hi, you have sent Rs.660.00 from 8200748640@idfcfirst to harshilpanchal876@okaxis using your IDFC FIRST Bank UPI.Txn ID-522569018801.",BP-IDFCFB-S,2025-08-13 16:12:44,9069e578ebf8b5706618e1cf95551971,7279a32bea43c51c,[],"['amount_present', 'rail_cue']",False,
20.0,TransactionType.CREDIT,Rail.UPI,,UPI_559102656551,,,paytmqr6l9tqh,2025-08-13,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.20.00 On HDFC Bank Card 5279 At paytmqr6l9tqh@ptys by UPI 559102656551 On 13-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-13 14:18:39,8c44e6b3744d0d836447c0c735ac55cc,46563188d30eae89,[],"['amount_present', 'rail_cue']",False,
448.4,TransactionType.CREDIT,Rail.UPI,,UPI_109740293774,,,rajivelectronic472523.rzp,2025-08-13,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.448.40 On HDFC Bank Card 5279 At rajivelectronic472523.rzp@rxairtel by UPI 109740293774 On 13-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,AD-HDFCBK-S,2025-08-13 13:14:40,ccd2bd164404ace80ca62767b697f9ed,6f0008da7fbda50c,[],"['amount_present', 'rail_cue']",False,
,,Rail.UPI,,GEN_f886d3b7e43b,,,HOB CBI ACB GANDHINAGAR ON 07923234301,2025-08-13,,10.0,BucketType.AMBIGUOUS,"IF ANY CENTRAL GOVT/BANK/INSURANCE OR PSU EMPLOYEE DEMANDS BRIBE, PLEASE COMPLAIN TO HOB CBI ACB GANDHINAGAR ON 07923234301, 9978942501 OR EMAIL TO hobacgnr@cbi.gov.in",JG-REGINF-G,2025-08-13 08:55:34,9c580473957398f6213fb2cbf248e492,5d75d51e1e86b0f2,[],[],False,
418.0,TransactionType.CREDIT,Rail.UPI,,UPI_559014581319,,,q777006795,2025-08-12,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.418.00 On HDFC Bank Card 5279 At q777006795@ybl by UPI 559014581319 On 12-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,JX-HDFCBK-S,2025-08-12 22:47:16,7bc5858930f7cb3cac947781aaec06c1,4e01482daef68d0f,[],"['amount_present', 'rail_cue']",False,
170.0,TransactionType.CREDIT,Rail.UPI,,UPI_2810050501018,,,paytmqr2810050501018m8m0v8xl1z4,2025-08-12,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.170.00 On HDFC Bank Card 5279 At paytmqr2810050501018m8m0v8xl1z4@paytm by UPI 559019560477 On 12-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,JD-HDFCBK-S,2025-08-12 20:31:25,6323a55e358ad884391126b240da14ff,63b77a0ff1efb021,[],"['amount_present', 'rail_cue']",False,
10.0,TransactionType.CREDIT,Rail.UPI,,UPI_559025527390,,,paytmqr6l9tqh,2025-08-12,HDFC,85.0,BucketType.BANK_LEDGER_SUCCESS,Txn Rs.10.00 On HDFC Bank Card 5279 At paytmqr6l9tqh@ptys by UPI 559025527390 On 12-08 Not You? Call 18002586161/SMS BLOCK CC 5279 to 7308080808,VM-HDFCBK-S,2025-08-12 17:35:53,aa52b69e4c707231f3f0ac2ed470673d,e4dff7cb381ae8ef,[],"['amount_present', 'rail_cue']",False,
